Run	Remaining Subpopulations
0	10
1	10
2	10
3	10
4	10
5	7
6	7
7	7
8	7
9	7
10	5
11	5
12	5
13	5
14	5
15	3
16	3
17	3
18	3
19	3
20	2
21	2
22	2
23	2
24	2
25	1
26	1
27	1
28	1
29	1
Timer Name	Value
CPU Time (ns):	4975914686
Wall Time (ms):	1613
CPU Cycles:	7707781161032204
Cammeo|Cammeo	Cammeo|Osmancik	Osmancik|Osmancik	Osmancik|Cammeo
1116	9	1095	590
GEN#	SUB#	μFGEN	FsBestGEN	FsWorstGEN	μTreeSzGEN	μTreeDpGEN	bTreeSzGEN	bTreeDpGEN	wTreeSzGEN	wTreeDpGEN	μFRUN	FsBestRUN	FsWorstRUN	μTreeSzRUN	μTreeDpRUN	bTreeSzRUN	bTreeDpRUN	wTreeSzRUN	wTreeDpRUN
0	0	0.9605	0.9985	0	17.564	3.384	15	3	62	6	0.9605	0.9985	0	17.564	3.384	15	3	62	6
1	0	0.9905	0.9985	0	16.044	3.489	15	3	48	8	0.9755	0.9985	0	16.804	3.436	15	3	62	6
2	0	0.983	0.9985	0	14.831	3.534	15	3	54	6	0.978	0.9985	0	16.146	3.469	15	3	62	6
3	0	0.9955	0.9987	0	13.34	3.56	3	1	36	9	0.9824	0.9987	0	15.445	3.492	3	1	62	6
4	0	0.9943	0.9987	0	12.511	3.524	3	1	17	5	0.9848	0.9987	0	14.858	3.498	3	1	62	6
5	0	0.9943	0.9987	0	11.77	3.446	3	1	16	5	0.9864	0.9987	0	14.343	3.489	3	1	62	6
6	0	0.9968	0.9987	0	10.953	3.335	3	1	20	6	0.9878	0.9987	0	13.859	3.467	3	1	62	6
7	0	0.9955	0.9988	0	10.553	3.271	25	8	28	10	0.9888	0.9988	0	13.446	3.443	25	8	62	6
8	0	0.9955	0.9988	0	9.859	3.134	25	8	27	6	0.9896	0.9988	0	13.047	3.408	25	8	62	6
9	0	0.9968	0.9988	0	9.41	3.11	25	8	10	4	0.9903	0.9988	0	12.683	3.379	25	8	62	6
10	0	0.9968	0.9988	0	9.174	3.075	25	8	40	9	0.9909	0.9988	0	12.364	3.351	25	8	62	6
11	0	0.9955	0.9988	0	8.706	3.006	25	8	12	5	0.9913	0.9988	0	12.059	3.322	25	8	62	6
12	0	0.993	0.9988	0	8.855	3.044	25	8	14	8	0.9914	0.9988	0	11.813	3.301	25	8	62	6
13	0	0.9968	0.9988	0	8.125	2.816	25	8	8	3	0.9918	0.9988	0	11.55	3.266	25	8	62	6
14	0	0.998	0.9988	0.9977	8.154	2.844	25	8	10	4	0.9922	0.9988	0	11.323	3.238	25	8	62	6
15	0	0.9968	0.9988	0	7.851	2.812	25	8	12	5	0.9925	0.9988	0	11.106	3.211	25	8	62	6
16	0	0.998	0.9988	0.998	7.926	2.849	25	8	3	1	0.9928	0.9988	0	10.919	3.19	25	8	62	6
17	0	0.9968	0.9988	0	8.216	2.938	25	8	9	3	0.993	0.9988	0	10.769	3.176	25	8	62	6
18	0	0.998	0.9988	0.9974	7.812	2.869	25	8	22	9	0.9933	0.9988	0	10.613	3.16	25	8	62	6
19	0	0.9968	0.9988	0	7.457	2.855	25	8	13	5	0.9935	0.9988	0	10.456	3.145	25	8	62	6
20	0	0.9968	0.9988	0	7.372	2.824	25	8	15	5	0.9936	0.9988	0	10.309	3.129	25	8	62	6
21	0	0.9968	0.9988	0	7.439	2.855	25	8	34	15	0.9938	0.9988	0	10.178	3.117	25	8	62	6
22	0	0.998	0.9988	0.9979	7.133	2.757	25	8	9	3	0.9939	0.9988	0	10.046	3.101	25	8	62	6
23	0	0.998	0.9988	0.998	6.995	2.706	25	8	3	1	0.9941	0.9988	0	9.919	3.085	25	8	62	6
24	0	0.9968	0.9988	0	6.723	2.654	25	8	7	3	0.9942	0.9988	0	9.791	3.068	25	8	62	6
25	0	0.9968	0.9988	0	6.379	2.464	25	8	28	8	0.9943	0.9988	0	9.66	3.044	25	8	62	6
26	0	0.998	0.9988	0.9977	6.315	2.422	25	8	12	4	0.9945	0.9988	0	9.536	3.021	25	8	62	6
27	0	0.998	0.9988	0.9976	6.067	2.295	25	8	7	2	0.9946	0.9988	0	9.412	2.995	25	8	62	6
28	0	0.998	0.9988	0.9979	5.311	2.035	25	8	16	6	0.9947	0.9988	0	9.271	2.962	25	8	62	6
29	0	0.9955	0.9988	0	5.188	2.006	25	8	20	6	0.9947	0.9988	0	9.134	2.93	25	8	62	6
30	0	0.998	0.9988	0.998	5.264	2.06	25	8	3	1	0.9948	0.9988	0	9.01	2.902	25	8	62	6
31	0	0.998	0.9988	0.998	5.402	2.131	25	8	8	4	0.9949	0.9988	0	8.897	2.878	25	8	62	6
32	0	0.998	0.9988	0.998	5.232	2.059	25	8	5	2	0.995	0.9988	0	8.786	2.853	25	8	62	6
33	0	0.998	0.9988	0.9978	4.918	1.907	25	8	7	3	0.9951	0.9988	0	8.672	2.826	25	8	62	6
34	0	0.998	0.9988	0.9978	5.101	1.969	25	8	3	1	0.9952	0.9988	0	8.57	2.801	25	8	62	6
35	0	0.998	0.9988	0.9975	5.495	2.109	25	8	4	2	0.9953	0.9988	0	8.485	2.782	25	8	62	6
36	0	0.9968	0.9988	0	5.714	2.144	25	8	37	9	0.9953	0.9988	0	8.41	2.765	25	8	62	6
37	0	0.998	0.9988	0.998	5.591	2.112	25	8	14	5	0.9954	0.9988	0	8.336	2.747	25	8	62	6
38	0	0.998	0.9988	0.997	5.98	2.257	25	8	4	2	0.9955	0.9988	0	8.275	2.735	25	8	62	6
39	0	0.9968	0.9988	0	5.89	2.28	25	8	29	7	0.9955	0.9988	0	8.216	2.724	25	8	62	6
40	0	0.9968	0.9988	0	5.31	2.091	25	8	7	3	0.9955	0.9988	0	8.145	2.708	25	8	62	6
41	0	0.9955	0.9988	0	4.934	1.966	25	8	11	6	0.9955	0.9988	0	8.068	2.69	25	8	62	6
42	0	0.998	0.9988	0.998	4.925	1.962	25	8	10	4	0.9956	0.9988	0	7.995	2.674	25	8	62	6
43	0	0.998	0.9988	0.9977	4.939	1.931	25	8	5	2	0.9956	0.9988	0	7.926	2.657	25	8	62	6
44	0	0.998	0.9988	0.998	4.955	1.98	25	8	3	1	0.9957	0.9988	0	7.86	2.642	25	8	62	6
45	0	0.9968	0.9988	0	5.03	2.021	25	8	16	7	0.9957	0.9988	0	7.798	2.628	25	8	62	6
46	0	0.998	0.9988	0.998	4.841	1.958	25	8	5	2	0.9958	0.9988	0	7.735	2.614	25	8	62	6
47	0	0.998	0.9988	0.998	4.765	1.886	25	8	5	2	0.9958	0.9988	0	7.673	2.599	25	8	62	6
48	0	0.998	0.9988	0.998	4.543	1.759	25	8	1	0	0.9959	0.9988	0	7.609	2.582	25	8	62	6
49	0	0.998	0.9988	0.998	4.782	1.84	25	8	7	4	0.9959	0.9988	0	7.553	2.567	25	8	62	6
50	0	0.998	0.9988	0.9977	4.777	1.87	25	8	12	4	0.9959	0.9988	0	7.498	2.553	25	8	62	6
