Run	Remaining Subpopulations
Timer Name	Value
CPU Time (ns):	15098635686
Wall Time (ms):	6786
CPU Cycles:	7748183989907255
10	0	0.9968	0.9987	0	8.97	2.976	15	5	15	6	0.9905	0.9987	0	11.92	3.156	15	5	61	6
11	0	0.9968	0.9987	0	9.008	3.024	15	5	51	9	0.991	0.9987	0	11.677	3.145	15	5	61	6
12	0	0.9968	0.9987	0	8.506	2.909	15	5	16	7	0.9915	0.9987	0	11.433	3.127	15	5	61	6
13	0	0.998	0.9987	0.9975	7.572	2.684	15	5	14	5	0.992	0.9987	0	11.158	3.095	15	5	61	6
14	0	0.998	0.9987	0.9977	7.707	2.675	15	5	4	2	0.9924	0.9987	0	10.928	3.067	15	5	61	6
15	0	0.998	0.9987	0.9977	7.793	2.624	15	5	27	10	0.9927	0.9987	0	10.732	3.04	15	5	61	6
16	0	0.9968	0.9987	0	7.205	2.462	15	5	79	11	0.9929	0.9987	0	10.524	3.006	15	5	61	6
17	0	0.9968	0.9987	0	6.845	2.384	15	5	12	5	0.9932	0.9987	0	10.32	2.971	15	5	61	6
18	0	0.9955	0.9987	0	6.954	2.409	15	5	56	12	0.9933	0.9987	0	10.143	2.941	15	5	61	6
19	0	0.9943	0.9987	0	6.308	2.341	15	5	32	10	0.9933	0.9987	0	9.951	2.911	15	5	61	6
20	0	0.9943	0.9987	0	5.65	2.141	15	5	15	4	0.9934	0.9987	0	9.746	2.875	15	5	61	6
21	0	0.998	0.9989	0.9977	5.385	2.019	11	4	4	2	0.9936	0.9989	0	9.548	2.836	11	4	61	6
22	0	0.998	0.9989	0.9977	5.339	2.061	11	4	4	2	0.9938	0.9989	0	9.365	2.802	11	4	61	6
23	0	0.9968	0.9989	0	5.409	2.089	11	4	8	4	0.9939	0.9989	0	9.2	2.772	11	4	61	6
24	0	0.9968	0.9989	0	5.305	2.036	11	4	7	3	0.994	0.9989	0	9.044	2.743	11	4	61	6
25	0	0.998	0.9989	0.9974	5.03	1.925	11	4	6	2	0.9942	0.9989	0	8.89	2.712	11	4	61	6
26	0	0.9968	0.9989	0	4.749	1.806	11	4	16	5	0.9943	0.9989	0	8.736	2.678	11	4	61	6
27	0	0.998	0.9989	0.9974	4.548	1.758	11	4	3	1	0.9944	0.9989	0	8.587	2.645	11	4	61	6
28	0	0.9955	0.9989	0	4.688	1.835	11	4	12	5	0.9944	0.9989	0	8.452	2.617	11	4	61	6
29	0	0.998	0.9989	0.9978	4.609	1.844	11	4	3	1	0.9946	0.9989	0	8.324	2.591	11	4	61	6
30	0	0.998	0.9989	0.998	4.303	1.72	11	4	3	1	0.9947	0.9989	0	8.195	2.563	11	4	61	6
31	0	0.9968	0.9989	0	4.315	1.731	11	4	12	4	0.9947	0.9989	0	8.073	2.537	11	4	61	6
32	0	0.998	0.9989	0.9977	4.635	1.843	11	4	4	2	0.9948	0.9989	0	7.969	2.516	11	4	61	6
33	0	0.998	0.9989	0.9977	4.629	1.845	11	4	5	2	0.9949	0.9989	0	7.871	2.497	11	4	61	6
34	0	0.998	0.9989	0.9977	4.559	1.791	11	4	4	2	0.995	0.9989	0	7.776	2.476	11	4	61	6
35	0	0.998	0.9989	0.9977	4.61	1.825	11	4	4	2	0.9951	0.9989	0	7.688	2.458	11	4	61	6
36	0	0.998	0.9989	0.9979	4.838	1.914	11	4	5	3	0.9952	0.9989	0	7.611	2.444	11	4	61	6
37	0	0.9955	0.9989	0	4.909	1.965	11	4	9	4	0.9952	0.9989	0	7.54	2.431	11	4	61	6
38	0	0.998	0.9989	0.9952	4.841	1.931	9	4	20	7	0.9953	0.9989	0	7.471	2.418	9	4	61	6
39	0	0.998	0.9989	0.998	4.64	1.853	9	4	6	3	0.9953	0.9989	0	7.4	2.404	9	4	61	6
40	0	0.998	0.9989	0.9976	4.586	1.824	9	4	8	3	0.9954	0.9989	0	7.332	2.39	9	4	61	6
41	0	0.998	0.9989	0.998	4.374	1.688	9	4	13	5	0.9955	0.9989	0	7.261	2.373	9	4	61	6
42	0	0.998	0.9989	0.9977	4.441	1.732	9	4	3	1	0.9955	0.9989	0	7.196	2.358	9	4	61	6
43	0	0.998	0.9989	0.9977	4.136	1.629	9	4	7	2	0.9956	0.9989	0	7.126	2.342	9	4	61	6
44	0	0.9968	0.9989	0	4.306	1.66	9	4	18	7	0.9956	0.9989	0	7.063	2.326	9	4	61	6
45	0	0.9968	0.9989	0	4.229	1.649	9	4	18	5	0.9956	0.9989	0	7.002	2.312	9	4	61	6
46	0	0.998	0.9989	0.9978	4.371	1.716	9	4	11	4	0.9957	0.9989	0	6.946	2.299	9	4	61	6
47	0	0.9955	0.9989	0	4.378	1.74	9	4	16	7	0.9957	0.9989	0	6.892	2.287	9	4	61	6
48	0	0.998	0.9989	0.9978	4.303	1.691	9	4	7	2	0.9957	0.9989	0	6.839	2.275	9	4	61	6
49	0	0.998	0.9989	0.9977	4.407	1.711	9	4	4	2	0.9958	0.9989	0	6.791	2.264	9	4	61	6
50	0	0.9955	0.9989	0	4.345	1.669	9	4	8	4	0.9958	0.9989	0	6.743	2.252	9	4	61	6
