Run	Remaining Subpopulations
0	10
1	10
2	10
3	10
4	10
5	7
6	7
7	7
8	7
9	7
10	5
11	5
12	5
13	5
14	5
15	3
16	3
17	3
18	3
19	3
20	2
21	2
22	2
23	2
24	2
Timer Name	Value
CPU Time (ns):	17828806769
Wall Time (ms):	4735
CPU Cycles:	7759290895037878
1	0	0.9914	0.9988	0	15.781	3.521	85	6	39	5	0.9772	0.9988	0	16.38	3.452	85	6	71	6
2	0	0.9905	0.9988	0	15.531	3.627	85	6	11	4	0.9817	0.9988	0	16.097	3.51	85	6	71	6
3	0	0.993	0.9988	0	13.945	3.53	85	6	14	5	0.9845	0.9988	0	15.559	3.515	85	6	71	6
4	0	0.9968	0.9988	0	13.396	3.415	85	6	16	7	0.987	0.9988	0	15.127	3.495	85	6	71	6
5	0	0.993	0.9988	0	12.928	3.413	85	6	29	6	0.988	0.9988	0	14.76	3.481	85	6	71	6
6	0	0.9955	0.9988	0	13.62	3.584	85	6	73	10	0.989	0.9988	0	14.597	3.496	85	6	71	6
7	0	0.9943	0.9988	0	12.881	3.629	85	6	70	12	0.9897	0.9988	0	14.383	3.513	85	6	71	6
8	0	0.9968	0.9988	0	12.77	3.559	85	6	109	14	0.9905	0.9988	0	14.203	3.518	85	6	71	6
9	0	0.9955	0.9988	0	12.828	3.494	85	8	20	6	0.991	0.9988	0	14.066	3.515	85	8	71	6
10	0	0.9955	0.9988	0	12.7	3.515	85	8	64	15	0.9914	0.9988	0	13.942	3.515	85	8	71	6
11	0	0.9968	0.9988	0	12.331	3.38	85	8	26	8	0.9919	0.9988	0	13.807	3.504	85	8	71	6
12	0	0.9968	0.9989	0	12.155	3.184	86	8	48	7	0.9922	0.9989	0	13.68	3.479	86	8	71	6
13	0	0.9955	0.9989	0	12.174	3.291	86	8	48	11	0.9925	0.9989	0	13.573	3.466	86	8	71	6
14	0	0.9968	0.9989	0	12.866	3.359	86	8	19	5	0.9928	0.9989	0	13.526	3.459	86	8	71	6
15	0	0.9955	0.9989	0	13.422	3.36	86	8	62	7	0.9929	0.9989	0	13.519	3.453	86	8	71	6
16	0	0.9968	0.9989	0	11.831	3.161	111	14	18	5	0.9932	0.9989	0	13.42	3.436	111	14	71	6
17	0	0.9968	0.9989	0	12.098	3.049	111	14	25	8	0.9934	0.9989	0	13.346	3.414	111	14	71	6
18	0	0.998	0.9989	0.9944	12.492	3.136	81	8	46	7	0.9936	0.9989	0	13.302	3.399	81	8	71	6
19	0	0.998	0.9989	0.998	12.227	3.045	51	7	3	1	0.9938	0.9989	0	13.248	3.382	51	7	71	6
20	0	0.9968	0.9989	0	12.529	3.229	63	7	12	5	0.994	0.9989	0	13.214	3.374	63	7	71	6
21	0	0.998	0.9989	0.9979	12.311	3.169	110	11	5	2	0.9941	0.9989	0	13.173	3.365	110	11	71	6
22	0	0.998	0.9989	0.9977	12.34	3.194	110	11	16	5	0.9943	0.9989	0	13.136	3.358	110	11	71	6
23	0	0.9968	0.9989	0	11.891	3.092	110	11	16	5	0.9944	0.9989	0	13.084	3.347	110	11	71	6
24	0	0.9968	0.9989	0	11.195	3.006	110	11	66	13	0.9945	0.9989	0	13.009	3.333	110	11	71	6
25	0	0.998	0.9989	0.9978	10.64	2.876	110	11	3	1	0.9946	0.9989	0	12.918	3.315	110	11	71	6
26	0	0.9955	0.9989	0	11.085	2.994	110	11	20	6	0.9947	0.9989	0	12.85	3.303	110	11	71	6
27	0	0.998	0.9989	0.9944	11.12	3.038	110	11	21	6	0.9948	0.9989	0	12.788	3.294	110	11	71	6
28	0	0.9968	0.9989	0	10.684	2.978	110	11	11	5	0.9949	0.9989	0	12.716	3.283	110	11	71	6
29	0	0.998	0.9989	0.9973	10.801	3.03	110	11	10	5	0.995	0.9989	0	12.652	3.275	110	11	71	6
30	0	0.998	0.9989	0.9978	9.899	2.888	110	11	28	9	0.9951	0.9989	0	12.563	3.262	110	11	71	6
31	0	0.9968	0.9989	0	10.098	2.88	110	11	33	8	0.9951	0.9989	0	12.486	3.25	110	11	71	6
32	0	0.998	0.9989	0.9974	8.408	2.663	110	11	13	4	0.9952	0.9989	0	12.362	3.232	110	11	71	6
33	0	0.998	0.9989	0.9974	8.193	2.589	110	11	13	4	0.9953	0.9989	0	12.24	3.213	110	11	71	6
34	0	0.998	0.9989	0.9978	7.822	2.534	110	11	17	7	0.9954	0.9989	0	12.113	3.194	110	11	71	6
35	0	0.998	0.9989	0.9978	7.657	2.499	110	11	5	2	0.9954	0.9989	0	11.99	3.175	110	11	71	6
36	0	0.9968	0.9989	0	7.223	2.326	110	11	19	6	0.9955	0.9989	0	11.861	3.152	110	11	71	6
37	0	0.9968	0.9989	0	7.782	2.411	110	11	27	6	0.9955	0.9989	0	11.754	3.132	110	11	71	6
38	0	0.998	0.9989	0.9974	7.741	2.404	110	11	8	3	0.9956	0.9989	0	11.651	3.114	110	11	71	6
39	0	0.9968	0.9989	0	8.265	2.379	110	11	16	6	0.9956	0.9989	0	11.566	3.095	110	11	71	6
40	0	0.998	0.9989	0.9953	8.662	2.405	110	11	15	5	0.9957	0.9989	0	11.495	3.078	110	11	71	6
41	0	0.998	0.9989	0.9953	8.352	2.445	110	11	17	6	0.9957	0.9989	0	11.42	3.063	110	11	71	6
42	0	0.998	0.9989	0.9978	8.207	2.4	110	11	5	2	0.9958	0.9989	0	11.346	3.048	110	11	71	6
43	0	0.9968	0.9989	0	7.745	2.333	110	11	13	4	0.9958	0.9989	0	11.264	3.032	110	11	71	6
44	0	0.9968	0.9989	0	8.008	2.41	110	11	12	5	0.9958	0.9989	0	11.191	3.018	110	11	71	6
45	0	0.9968	0.9989	0	8.055	2.52	110	11	10	4	0.9958	0.9989	0	11.123	3.007	110	11	71	6
46	0	0.9968	0.9989	0	7.185	2.264	110	11	16	7	0.9959	0.9989	0	11.039	2.991	110	11	71	6
47	0	0.998	0.9989	0.998	7.381	2.186	110	11	2	1	0.9959	0.9989	0	10.963	2.974	110	11	71	6
48	0	0.9968	0.9989	0	7.586	2.246	110	11	7	3	0.9959	0.9989	0	10.894	2.96	110	11	71	6
49	0	0.9968	0.9989	0	8.296	2.449	110	11	5	2	0.9959	0.9989	0	10.842	2.949	110	11	71	6
50	0	0.998	0.9989	0.9977	8.273	2.409	110	11	6	3	0.996	0.9989	0	10.792	2.939	110	11	71	6
