Run	Remaining Subpopulations
0	10
1	10
2	10
3	10
4	10
5	7
6	7
7	7
8	7
9	7
10	5
11	5
12	5
13	5
14	5
15	3
16	3
17	3
18	3
19	3
20	2
21	2
22	2
23	2
24	2
Timer Name	Value
CPU Time (ns):	96976733104
Wall Time (ms):	4614
CPU Cycles:	77592100809972197
6	0	0.99413	0.99862	0	11.7283	3.332	28	5	32	6	0.98863	0.99862	0	14.1234	3.397	28	5	38	4
7	0	0.99512	0.99862	0	11.2565	3.2425	28	5	42	8	0.98945	0.99862	0	13.7651	3.3778	28	5	38	4
8	0	0.99523	0.99862	0.199	10.9852	3.1995	28	5	41	7	0.99008	0.99862	0	13.4561	3.3579	28	5	38	4
9	0	0.99538	0.99862	0.09974	10.5314	3.0937	25	4	28	6	0.99063	0.99862	0	13.1637	3.3315	25	4	38	4
10	0	0.69735	0.6991	0.19881	7.5176	2.2136	23	3	34	5	0.69404	0.6991	0	9.1757	2.3399	23	3	26	3
11	0	0.69747	0.6991	0.19959	6.9867	2.1368	23	3	13	3	0.69433	0.6991	0	8.9933	2.323	23	3	26	3
12	0	0.69722	0.69911	0.09943	6.9624	2.1379	20	3	23	5	0.69455	0.69911	0	8.8371	2.3087	20	3	26	3
13	0	0.69784	0.69912	0.39829	6.8054	2.1244	20	3	30	5	0.69477	0.69912	0	8.692	2.2956	20	3	26	3
14	0	0.69736	0.69912	0	6.4777	2.0651	20	3	24	5	0.69495	0.69912	0	8.5445	2.2803	20	3	26	3
15	0	0.69748	0.69912	0	6.2602	1.9937	20	3	26	4	0.69513	0.69912	0	8.4015	2.2622	20	3	26	3
16	0	0.69822	0.69912	0.49824	6.2718	1.9777	20	3	27	4	0.6953	0.69912	0	8.2764	2.2456	20	3	26	3
17	0	0.69772	0.69912	0.29897	6.1437	1.9344	20	3	25	5	0.69544	0.69912	0	8.1578	2.2283	20	3	26	3
18	0	0.69747	0.69912	0.19928	5.9931	1.9225	15	3	24	5	0.69554	0.69912	0	8.0439	2.2121	15	3	26	3
19	0	0.69795	0.69912	0.37881	5.6973	1.8977	15	3	24	5	0.69566	0.69912	0	7.9264	2.1965	15	3	26	3
20	0	0.49874	0.49939	0.29877	4.1094	1.3375	11	2	15	3	0.49705	0.49939	0	5.5879	1.5474	11	2	19	2
21	0	0.4985	0.49939	0.19896	3.9831	1.3159	11	2	17	4	0.49711	0.49939	0	5.515	1.5368	11	2	19	2
22	0	0.4985	0.49939	0.19896	3.8394	1.285	11	2	15	3	0.49718	0.49939	0	5.4421	1.5259	11	2	19	2
23	0	0.49862	0.49939	0.19931	3.7081	1.2395	11	2	6	2	0.49724	0.49939	0	5.3699	1.5139	11	2	19	2
24	0	0.49813	0.49939	0.19881	3.4476	1.1787	11	2	10	2	0.49727	0.49939	0	5.2929	1.5006	11	2	19	2
25	0	0.49849	0.49939	0.29888	3.2969	1.1458	11	2	7	2	0.49731	0.49939	0	5.2162	1.4869	11	2	19	2
26	0	0.49862	0.49939	0.29857	3.2055	1.1445	11	2	16	3	0.49738	0.49939	0	5.1418	1.4742	11	2	19	2
27	0	0.49875	0.49939	0.29874	3.1916	1.1428	11	2	11	3	0.49743	0.49939	0	5.0721	1.4624	11	2	19	2
28	0	0.49874	0.49939	0.29911	3.1312	1.1359	11	2	8	2	0.49746	0.49939	0	5.0052	1.4511	11	2	19	2
29	0	0.4987	0.49939	0.36603	3.0475	1.1091	11	2	5	1	0.4975	0.49939	0	4.9398	1.4397	11	2	19	2
30	0	0.29939	0.29965	0.29931	1.7904	0.652	10	1	2	0	0.29852	0.29965	0	3.0719	0.8855	10	1	9	1
31	0	0.29915	0.29965	0.0998	1.9082	0.6807	10	1	3	1	0.29854	0.29965	0	3.0356	0.8792	10	1	9	1
32	0	0.29927	0.29965	0.19955	1.7554	0.6478	10	1	8	1	0.29856	0.29965	0	2.9968	0.8721	10	1	9	1
33	0	0.29939	0.29965	0.29933	1.8017	0.6537	10	1	2	0	0.29859	0.29965	0	2.9617	0.8657	10	1	9	1
34	0	0.29902	0.29965	0.0998	1.7668	0.6405	10	1	2	1	0.29861	0.29965	0	2.9274	0.8593	10	1	9	1
35	0	0.29939	0.29965	0.29936	1.6964	0.6176	10	1	6	1	0.29862	0.29965	0	2.8932	0.8526	10	1	9	1
36	0	0.29939	0.29965	0.29923	1.6591	0.603	10	1	2	0	0.29864	0.29965	0	2.8599	0.8458	10	1	9	1
37	0	0.29927	0.29965	0.19958	1.617	0.5845	10	1	2	1	0.29866	0.29965	0	2.8273	0.8389	10	1	9	1
38	0	0.29914	0.29965	0.19918	1.5948	0.5825	10	1	3	1	0.29867	0.29965	0	2.7956	0.8324	10	1	9	1
39	0	0.29927	0.29965	0.19958	1.6036	0.5819	10	1	1	0	0.29868	0.29965	0	2.7659	0.8261	10	1	9	1
40	0	0.19947	0.19977	0.09939	1.1199	0.4012	8	1	2	1	0.19915	0.19977	0	2.0076	0.5717	8	1	7	0
41	0	0.19934	0.19977	0.09972	1.046	0.3738	8	1	2	0	0.19916	0.19977	0	1.9847	0.567	8	1	7	0
42	0	0.19959	0.19977	0.19916	1.062	0.3849	8	1	3	1	0.19916	0.19977	0	1.9632	0.5628	8	1	7	0
43	0	0.19959	0.19977	0.19949	1.0896	0.3855	8	1	2	0	0.19918	0.19977	0	1.9435	0.5587	8	1	7	0
44	0	0.19959	0.19977	0.1995	1.1151	0.391	8	1	1	0	0.19918	0.19977	0	1.9251	0.5551	8	1	7	0
45	0	0.19947	0.19977	0.09939	1.1621	0.401	8	1	3	1	0.19919	0.19977	0	1.9085	0.5517	8	1	7	0
46	0	0.19959	0.19977	0.19913	1.1752	0.4047	8	1	4	1	0.1992	0.19977	0	1.8928	0.5485	8	1	7	0
47	0	0.19947	0.19977	0.09974	1.1433	0.3934	8	1	2	0	0.1992	0.19977	0	1.8772	0.5453	8	1	7	0
48	0	0.19947	0.19977	0.09974	1.132	0.391	8	1	1	0	0.19921	0.19977	0	1.862	0.5422	8	1	7	0
49	0	0.19959	0.19977	0.19913	1.0943	0.3856	8	1	2	1	0.19922	0.19977	0	1.8467	0.5391	8	1	7	0
50	0	0.09967	0.09989	0	0.5912	0.2039	6	0	1	0	0.0996	0.09989	0	1	0.2747	6	0	7	0
