Run	Remaining Subpopulations
0	0
1	0
2	0
3	0
4	0
Timer Name	Value
CPU Time (ns):	5326726543
Wall Time (ms):	2285
CPU Cycles:	7708538987306162
37	0	0.9968	0.9988	0	4.695	1.841	14	5	11	6	0.9954	0.9988	0	8.131	2.602	14	5	10	4
38	0	0.998	0.9988	0.9977	4.521	1.779	14	5	5	2	0.9955	0.9988	0	8.039	2.581	14	5	10	4
39	0	0.998	0.9988	0.9977	4.526	1.75	14	5	30	9	0.9956	0.9988	0	7.951	2.56	14	5	10	4
40	0	0.998	0.9988	0.9978	4.659	1.819	14	5	7	3	0.9956	0.9988	0	7.87	2.542	14	5	10	4
41	0	0.9968	0.9988	0	4.276	1.653	14	5	5	2	0.9957	0.9988	0	7.785	2.521	14	5	10	4
42	0	0.9968	0.9988	0	4.316	1.669	14	5	25	10	0.9957	0.9988	0	7.704	2.501	14	5	10	4
43	0	0.998	0.9988	0.998	4.107	1.566	14	5	5	3	0.9957	0.9988	0	7.622	2.48	14	5	10	4
44	0	0.9968	0.9988	0	4.319	1.629	14	5	21	8	0.9958	0.9988	0	7.549	2.461	14	5	10	4
45	0	0.998	0.9988	0.998	4.574	1.758	14	5	6	3	0.9958	0.9988	0	7.484	2.446	14	5	10	4
46	0	0.998	0.9988	0.998	4.644	1.772	14	5	9	4	0.9959	0.9988	0	7.424	2.431	14	5	10	4
47	0	0.9955	0.9988	0	4.611	1.736	14	5	12	4	0.9958	0.9988	0	7.365	2.417	14	5	10	4
48	0	0.998	0.9988	0.9929	4.851	1.853	14	5	16	6	0.9959	0.9988	0	7.314	2.405	14	5	10	4
49	0	0.998	0.9988	0.9979	4.975	1.883	14	5	3	1	0.9959	0.9988	0	7.267	2.395	14	5	10	4
50	0	0.998	0.9988	0.9979	5.206	1.924	14	5	3	1	0.996	0.9988	0	7.227	2.386	14	5	10	4
