Run	Remaining Subpopulations
0	10
1	10
2	10
3	10
4	10
5	7
6	7
7	7
8	7
9	7
10	5
11	5
12	5
13	5
14	5
15	3
16	3
17	3
18	3
19	3
20	2
21	2
22	2
23	2
24	2
Timer Name	Value
CPU Time (ns):	15992639991
Wall Time (ms):	4743
CPU Cycles:	7759103876305999
Percent Hit:	91.8149%
Fitness
0.998908
Real|Predicted
Cammeo|Cammeo	Cammeo|Osmancik	Osmancik|Osmancik	Osmancik|Cammeo
1012	94	1568	136
GEN#	SUB#	μFGEN	FsBestGEN	FsWorstGEN	μTreeSzGEN	μTreeDpGEN	bTreeSzGEN	bTreeDpGEN	wTreeSzGEN	wTreeDpGEN	μFRUN	FsBestRUN	FsWorstRUN	μTreeSzRUN	μTreeDpRUN	bTreeSzRUN	bTreeDpRUN	wTreeSzRUN	wTreeDpRUN
0	0	0.9706	0.9981	0	16.97	3.296	12	3	42	6	0.9706	0.9981	0	16.97	3.296	12	3	42	6
1	0	0.9881	0.9989	0	15.646	3.449	53	8	29	5	0.9793	0.9989	0	16.308	3.373	53	8	42	6
2	0	0.9931	0.9989	0	14.805	3.496	53	8	92	9	0.9839	0.9989	0	15.807	3.414	53	8	42	6
3	0	0.9956	0.9989	0	14.5	3.579	53	8	54	10	0.9868	0.9989	0	15.48	3.455	53	8	42	6
4	0	0.9868	0.9989	0	14.494	3.616	58	8	13	4	0.9868	0.9989	0	15.283	3.487	58	8	42	6
5	0	0.9906	0.9989	0	14.056	3.576	58	8	18	6	0.9874	0.9989	0	15.079	3.502	58	8	42	6
6	0	0.9931	0.9989	0	13.014	3.5	58	8	15	5	0.9882	0.9989	0	14.784	3.502	58	8	42	6
7	0	0.9943	0.9989	0	12.252	3.476	58	8	21	6	0.989	0.9989	0	14.467	3.499	58	8	42	6
8	0	0.9968	0.9989	0	12.355	3.429	58	8	9	3	0.9899	0.9989	0	14.232	3.491	58	8	42	6
9	0	0.9968	0.9989	0	12.211	3.473	58	8	37	6	0.9906	0.9989	0	14.03	3.489	58	8	42	6
10	0	0.9956	0.9989	0	10.969	3.337	58	8	14	5	0.991	0.9989	0	13.752	3.475	58	8	42	6
11	0	0.9943	0.9989	0	10.349	3.272	58	8	62	8	0.9913	0.9989	0	13.468	3.458	58	8	42	6
12	0	0.9968	0.9989	0	9.614	3.092	58	8	20	5	0.9917	0.9989	0	13.172	3.43	58	8	42	6
13	0	0.9943	0.9989	0	9.544	3.146	58	8	21	8	0.9919	0.9989	0	12.913	3.41	58	8	42	6
14	0	0.9968	0.9989	0	9.059	2.996	58	8	18	6	0.9922	0.9989	0	12.656	3.382	58	8	42	6
15	0	0.9968	0.9989	0	8.438	2.809	58	8	21	5	0.9925	0.9989	0	12.392	3.346	58	8	42	6
16	0	0.9981	0.9989	0.9979	8.05	2.706	58	8	12	3	0.9928	0.9989	0	12.137	3.309	58	8	42	6
17	0	0.9968	0.9989	0	7.556	2.609	58	8	19	7	0.9931	0.9989	0	11.882	3.27	58	8	42	6
18	0	0.9968	0.9989	0	7.731	2.585	58	8	17	5	0.9933	0.9989	0	11.664	3.234	58	8	42	6
19	0	0.9968	0.9989	0	7.754	2.547	58	8	37	13	0.9934	0.9989	0	11.468	3.2	58	8	42	6
20	0	0.9981	0.9989	0.9979	8.16	2.636	58	8	24	9	0.9937	0.9989	0	11.311	3.173	58	8	42	6
21	0	0.9981	0.9989	0.9979	7.961	2.56	48	8	11	4	0.9939	0.9989	0	11.159	3.145	48	8	42	6
22	0	0.9968	0.9989	0	7.84	2.604	48	8	54	13	0.994	0.9989	0	11.014	3.121	48	8	42	6
23	0	0.9968	0.9989	0	7.771	2.551	48	8	15	5	0.9941	0.9989	0	10.879	3.098	48	8	42	6
24	0	0.9968	0.9989	0	7.691	2.498	48	8	14	5	0.9942	0.9989	0	10.752	3.074	48	8	42	6
25	0	0.9968	0.9989	0	7.228	2.384	48	8	18	6	0.9943	0.9989	0	10.616	3.047	48	8	42	6
26	0	0.9956	0.9989	0	7.306	2.377	48	8	25	7	0.9944	0.9989	0	10.493	3.022	48	8	42	6
27	0	0.9981	0.9989	0.9979	7.018	2.328	48	8	22	9	0.9945	0.9989	0	10.369	2.997	48	8	42	6
28	0	0.9968	0.9989	0	7.003	2.295	48	8	21	7	0.9946	0.9989	0	10.253	2.973	48	8	42	6
29	0	0.9981	0.9989	0.9979	7.058	2.345	48	8	11	5	0.9947	0.9989	0	10.147	2.952	48	8	42	6
30	0	0.9968	0.9989	0	7.442	2.445	48	8	14	7	0.9948	0.9989	0	10.059	2.936	48	8	42	6
31	0	0.9981	0.9989	0.9965	7.08	2.393	48	8	25	5	0.9949	0.9989	0	9.966	2.919	48	8	42	6
32	0	0.9981	0.9989	0.9965	6.959	2.304	48	8	25	5	0.995	0.9989	0	9.875	2.9	48	8	42	6
33	0	0.9981	0.9989	0.9977	6.872	2.275	48	8	5	3	0.995	0.9989	0	9.787	2.882	48	8	42	6
34	0	0.9968	0.9989	0	6.786	2.254	48	8	8	4	0.9951	0.9989	0	9.701	2.864	48	8	42	6
35	0	0.9968	0.9989	0	6.929	2.246	48	8	26	7	0.9951	0.9989	0	9.624	2.847	48	8	42	6
36	0	0.9981	0.9989	0.997	6.893	2.279	48	8	70	9	0.9952	0.9989	0	9.55	2.831	48	8	42	6
37	0	0.9968	0.9989	0	7.652	2.406	48	8	12	4	0.9953	0.9989	0	9.5	2.82	48	8	42	6
38	0	0.9968	0.9989	0	7.588	2.391	36	8	13	5	0.9953	0.9989	0	9.451	2.809	36	8	42	6
39	0	0.9968	0.9989	0	7.29	2.312	36	8	32	8	0.9953	0.9989	0	9.397	2.797	36	8	42	6
40	0	0.9981	0.9989	0.9979	6.641	2.189	36	8	7	3	0.9954	0.9989	0	9.33	2.782	36	8	42	6
41	0	0.9981	0.9989	0.9973	6.593	2.231	36	8	13	4	0.9955	0.9989	0	9.265	2.769	36	8	42	6
42	0	0.9968	0.9989	0	6.442	2.143	36	8	22	6	0.9955	0.9989	0	9.199	2.754	36	8	42	6
43	0	0.9968	0.9989	0	6.532	2.181	36	8	17	5	0.9955	0.9989	0	9.139	2.741	36	8	42	6
44	0	0.9968	0.9989	0	6.145	2.126	36	8	63	9	0.9956	0.9989	0	9.072	2.728	36	8	42	6
45	0	0.9968	0.9989	0	6.096	2.091	36	8	14	4	0.9956	0.9989	0	9.007	2.714	36	8	42	6
46	0	0.9956	0.9989	0	6.019	2.129	36	8	14	4	0.9956	0.9989	0	8.944	2.701	36	8	42	6
47	0	0.9968	0.9989	0	5.794	2.104	36	8	11	5	0.9956	0.9989	0	8.878	2.689	36	8	42	6
48	0	0.9968	0.9989	0	5.92	2.179	36	8	6	3	0.9956	0.9989	0	8.818	2.678	36	8	42	6
49	0	0.9968	0.9989	0	5.985	2.107	36	8	13	4	0.9957	0.9989	0	8.761	2.667	36	8	42	6
50	0	0.9968	0.9989	0	6.115	2.114	36	8	8	3	0.9957	0.9989	0	8.709	2.656	36	8	42	6
